reconstructed,isv_id,isv_form,match_score,N,is_best,etm_info,cognates
drevьnъ,2341,drěvny,66.66666666666667,2,True,"Formed from the adverb *drevľe (“ago”) +‎ *-ьnъ, but beyond that - of disputed origin:

Per Vasmer, Trubachev: from Proto-Indo-European *drewHís (“strong, robust”). Cognate with Proto-Germanic *triwwiz (“true”) and akin to Lithuanian dravė́ti (“to gouge, to hollow”). Georgiev also relates it to Sanskrit द्रवति (dravati, “to run, to flee”), Ancient Greek δρᾰ́ω (dráō, “to take action”) from Proto-Indo-European *drewh₂-, however, Vasmer finds that comparison doubtful.
Pre Trubachev: possibly from Proto-Indo-European *dʰrew-, an extension of Proto-Indo-European *dʰer- (“to hold”). Akin to Proto-Indo-Iranian *dʰruwás (“fixated, firm, stable”), Latin firmus (“firm”). Likely related to the sparsely attested Proto-Slavic *druti (“to withstand, to endure”).
","{'Old East Slavic': ['древльнь', 'древьнии'], 'Belarusian': ['дрэўні (rare)'], 'Russian': ['древний', 'древный (dialectal)'], 'Ukrainian': ['древній'], 'Old Church Slavonic': ['древьнъ', 'древьнь'], 'Bulgarian': ['древен'], 'Macedonian': ['древен'], 'Cyrillic': ['древан'], 'Latin': ['drȇvan'], 'Slovene': ['dréven?'], 'Czech': ['dřevný'], 'Polish': ['drzewiej'], 'Slovak': ['drevný']}"
porędъkъ,10826,porędȯk,66.66666666666667,2,True,"From *poręditi +‎ *-ъkъ.

","{'Belarusian': ['парадак'], 'Russian': ['порядок'], '→ Bulgarian': ['порядък'], 'Ukrainian': ['порядок'], 'Macedonian': ['поредок'], 'Czech': ['pořádek'], 'Cyrillic': ['поредак'], 'Latin': ['pòredak'], 'Kashubian': ['pòrządk'], 'Polish': ['porządek'], 'Silesian': ['porzōndek'], 'Slovak': ['poriadok']}"
xvorstъ,3544,hrust,66.66666666666667,2,True,"From Proto-Balto-Slavic *kšwáršta (“?”);
Perhaps cognate with Proto-West Germanic *hursti (“thicket; wood; grove; nest”);
Unknown.
","{'East Slavic': ['хворостъ'], 'Belarusian': ['хвораст'], 'Russian': ['хворост'], 'Ukrainian': ['хворост'], 'Old Church Slavonic': ['хврастъ'], 'Bulgarian': ['храст'], 'Cyrillic': ['храст'], 'Latin': ['hrȃst'], 'Slovene': ['hrást'], 'Old Czech': ['chvrast'], 'Czech': ['chrast'], 'Kashubian': ['chróst', 'chwarzt'], 'Polish': ['chrust'], 'Slovak': ['chrast'], 'Slovincian': ['χrȯust'], 'Upper Sorbian': ['chróst'], '→ Romanian': ['vreasc']}"
lǫkavъ,6194,lukavy,66.66666666666667,2,True,"Equivalent to *lǫkati (“to bow, to bend”) +‎ *-vъ.

","{'Old East Slavic': ['лукавъ'], 'Belarusian': ['лукавы'], 'Russian': ['лукавый'], 'Ukrainian': ['лукавий'], 'Old Cyrillic': ['лѫкавъ'], 'Glagolitic': ['ⰾⱘⰽⰰⰲⱏ'], 'Bulgarian': ['лукав'], 'Cyrillic': ['лукав'], 'Latin': ['lùkav'], 'Slovene': ['lokav'], 'Czech': ['lukavý']}"
bo,3609,ibo,66.66666666666667,2,True,"From Proto-Balto-Slavic *ba, from Proto-Indo-European *bʰo. According to ЭССЯ it is a prosodic variant of *ba.

","{'Old East Slavic': ['бо'], 'Russian': ['ибо'], 'Old Belarusian': ['бо'], 'Belarusian': ['бо'], 'Old Ukrainian': ['бо'], 'Ukrainian': ['бо'], 'Rusyn': ['бо'], 'Cyrillic': ['бо'], 'Glagolitic': ['ⰱⱁ'], 'Latin': ['bo'], 'Old Czech': ['bo'], 'Czech': ['bo'], 'Kashubian': ['bò'], 'Polish': ['bo'], 'Slovak': ['bo'], 'Upper Sorbian': ['bo'], 'Lower Sorbian': ['bo'], 'Silesian': ['bo']}"
korica,5322,korica,66.66666666666667,2,True,"From *kora +‎ *-ica.

","{'Old East Slavic': ['корица'], 'Belarusian': ['карыца'], 'Russian': ['корица'], 'Ukrainian': ['кориця'], 'Old Cyrillic': ['корицѧ Npl.'], 'Glagolitic': ['ⰽⱁⱃⰻⱌⱔ'], 'Bulgarian': ['корица'], 'Macedonian': ['корица'], 'Cyrillic': ['корица'], 'Latin': ['kȍrica'], 'Chakavian (Vrgada)': ['kȍrice'], 'Slovene': ['korica'], 'Czech': ['skořice', 'kořice'], 'Slovak': ['korica']}"
tьma,15239,ťma,66.66666666666667,2,True,,"{'Old East Slavic': ['тьма'], 'Belarusian': ['цьма'], 'Russian': ['тьма'], 'Ukrainian': ['тьма'], 'Old Cyrillic': ['тьма'], 'Glagolitic': ['ⱅⱐⰿⰰ'], 'Bulgarian': ['тъма'], 'Cyrillic': ['тама'], 'Latin': ['táma'], 'Slovene': ['təmȁ (tonal orthography)'], 'Czech': ['tma'], 'Moravian (Mistřice)': ['tma'], 'Kashubian': ['cma'], 'Polabian': ['ťåmă'], 'Polish': ['ćma'], 'Slovak': ['tma'], 'Upper Sorbian': ['ćma'], 'Lower Sorbian': ['śma'], '(Schleifer dialect)': ['ćma']}"
orstъ,16749,vȯzråst,66.66666666666667,2,False,"From Proto-Indo-European *h₃erdʰ- (“to grow”).

","{'Old East Slavic': ['ростъ'], 'Belarusian': ['рост'], 'Russian': ['рост'], 'Ukrainian': ['ріст'], 'Old Cyrillic': ['растъ'], 'Bulgarian': ['ръст'], 'Macedonian': ['раст'], 'Cyrillic': ['раст'], 'Latin': ['rȃst'], 'Slovene': ['rȃst (tonal orthography)'], 'Old Czech': ['róst'], 'Czech': ['růst'], 'Polabian': ['rüst'], 'Polish': ['rost (dialectal)'], 'Slovak': ['rast'], 'Upper Sorbian': ['róst']}"
(s)tъrčati,14523,strčiti,66.66666666666667,2,True,"(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)

","{'Belarusian': ['тарчаць', 'тырчаць'], 'Russian': ['торчать'], 'Ukrainian': ['стирчати', 'тирчати'], 'Bulgarian': ['стърча'], 'Macedonian': ['стрчи'], 'Cyrillic': ['штрчати', 'стршати', 'стршити'], 'Latin': ['štrčati', 'stršati', 'stršiti'], 'Slovene': ['stŕčati (tonal orthography)'], 'Czech': ['trčet', 'strčit'], 'Polish': ['sterczeć'], 'Slovak': ['trčať', 'strčiť']}"
dъxъ,2498,dyh,66.66666666666667,2,True,"Zero-grade counterpart of *duxъ (“breath, spirit”) and *dyxъ (“whiff, sniff”), from Proto-Indo-European *dʰews-.

","{'Russian': ['вдох'], 'Ukrainian': ['дох'], 'Old Church Slavonic': ['дъхъ'], 'Bulgarian': ['дъх'], 'Serbo-Croatian': ['дах'], 'Czech': ['dech'], 'Polish': ['dech']}"
kuropъty,5703,kuropatva,66.66666666666667,2,True,,"{'Ukrainian': ['куропатва'], 'Cyrillic': ['куроптва'], 'Latin': ['kuroptva'], 'Czech': ['koroptev'], 'Polish': ['kuropatwa']}"
bъzъ,721,bez,66.66666666666667,2,True,"Related to Proto-Slavic *bazъ (“elder tree”), possibly from Proto-Indo-European *bʰeh₂ǵos.

","{'Old East Slavic': ['бозъ'], 'Russian': ['боз', 'буз'], '⇒ Russian': ['бузина (', '“elder”)'], 'Ukrainian': ['боз', 'буз'], '⇒ Ukrainian': ['бузок (', '“lilac”)'], 'Old Church Slavonic': ['бъзъ'], '→ Romanian': ['boz', 'bozie'], 'Bulgarian': ['бъз'], '⇒ Bulgarian': ['бъзел', 'бозъл', 'бъзек'], 'Macedonian': ['боз'], '⇒ Macedonian': ['бозел'], 'Serbo-Croatian': ['баз', 'боз'], '⇒ Serbo-Croatian': ['базга'], 'Slovene': ['bəz (tonal orthography) (dialectal)'], '⇒ Slovene': ['bəzəg', 'bəzəg (tonal orthography)'], 'Old Czech': ['bez'], 'Czech': ['bez'], 'Kashubian': ['bes'], 'Polabian': ['båz'], 'Old Polish': ['bez'], 'Polish': ['bez'], 'Slovak': ['bez'], 'Slovincian': ['bẽis'], 'Upper Sorbian': ['bóz'], 'Lower Sorbian': ['bez', 'baz']}"
znakъ,9830,oznaka,66.66666666666667,2,False,"From *znati (“to know”) +‎ *-kъ.

","{'Old East Slavic': ['знакъ'], 'Belarusian': ['знак'], 'Russian': ['знак'], 'Ukrainian': ['знак'], 'Old Cyrillic': ['знакъ'], 'Glagolitic': ['ⰸⱀⰰⰽⱏ'], 'Bulgarian': ['знак'], 'Macedonian': ['знак'], 'Cyrillic': ['знак'], 'Latin': ['znȃk'], 'Kajkavian (Varaždin)': ['znạk'], 'Kajkavian (Ozalj)': ['znȃk'], 'Slovene': ['znȃk'], 'Rovte dialect (Črni vrh, Idrija)': ['znȃk'], 'Old Czech': ['znak'], 'Czech': ['znak'], 'Old Polish': ['znak'], 'Polish': ['znak'], 'Lesser Polish (Więciórka)': ['znak'], 'Slovak': ['znak']}"
kysělъ,5767,kysly,66.66666666666667,2,True,"Possibly a relic l-participle of *kysěti  +‎ *-lъ.

","{'Old Cyrillic': ['кꙑсѣлъ'], 'Glagolitic': ['ⰽⱏⰹⱄⱑⰾⱏ'], 'Bulgarian': ['кисел'], 'Macedonian': ['кисел'], 'Cyrillic': ['кисео'], 'Latin': ['kiseo'], 'Chakavian (Orbanići)': ['kisel'], 'Chakavian (Vrgada)': ['kisē'], 'Slovene': ['kísəl (tonal orthography) (more likely from *kyslъ)'], 'Old Czech': ['kysělý'], 'Czech': ['kyselý'], 'Moravian (Mistřice)': ['kiseuí'], 'Polish': ['kisiały (archaic)']}"
vitędzь,16440,vitęź,66.66666666666667,2,True,"Based on the ethnonym Proto-Germanic *wīkingaz (whence Old Norse víkingr (“bay dweller”)), ultimately from *wīkō (“inlet, bay”). 
Similar semantic shift ethnonym → hero, legendary figure is also found in Proto-Slavic *spolinъ, *spolovъ (“giant”) from the name of a Sarmatian people.
According to Brückner and Machek, medial -t- probably is due to the influence of Proto-Slavic *vitěnьcь (“provider, supplier, guardian”) from Proto-Slavic *viti (“to twine, to curve”). Compare Old Church Slavonic възвитъ (vŭzvitŭ, “provisions, supply”).

","{'Serbian Church Slavonic': ['витѩѕь'], 'Bulgarian': ['витег', 'витез', 'витец (poetic)'], 'Macedonian': ['витез'], '→ Old Ruthenian': ['витѧзь', 'витѧжь', 'витезь'], 'Belarusian': ['віцязь'], 'Ukrainian': ['витязь'], '→ Polish': ['witeź'], '→ Middle Russian': ['витѧзь (1490)'], 'Russian': ['витязь'], '→ Bulgarian': ['витяз', 'витéз'], 'Cyrillic': ['витез'], 'Latin': ['vitēz'], 'Slovene': ['vȋtez (tonal orthography)'], '→ Hungarian': ['vitéz'], '→ Romanian': ['viteaz'], 'Old Czech': ['vítěz'], 'Czech': ['vítěz'], 'Polish': ['wiciądz (archaic)'], 'Slovak': ['víťaz'], 'Upper Sorbian': ['wićaz']}"
xrьbьtъ,3516,hrebet,66.66666666666667,2,True,"Equivalent to the 0-grade of *xribъ (“hill”) +‎ *-ьtъ, likely from Proto-Indo-European *(s)kreybʰ- (“to scrape, to tear”). Akin to Lithuanian skriẽbti (“to rub, to scrub”), Proto-Germanic *hrībaną (“to scratch”), Proto-Italic *skreiβō (“to scribe”).
ESSJa draws comparison with Proto-Slavic *skrebti (“to scrape”) (from Proto-Indo-European *skreb-), suggesting that *xrьbьtъ and its cognates represent expressive enlargement (""экспрессивное преобразование"" in Trubachyev own words) of the former root.

","{'Belarusian': ['хрыбет'], 'Russian': ['хребет'], 'Rusyn': ['хырбет'], 'Ukrainian': ['хребет'], 'Old Church Slavonic': ['хрьбьтъ'], 'Bulgarian': ['хръбет'], 'Macedonian': ['’рбет'], 'Cyrillic': ['хрбат'], 'Latin': ['hȑbat'], 'Slovene': ['hrbet'], 'Old Czech': ['chřbet'], 'Czech': ['hřbet'], 'Bohemian (Chod dialect)': ['řibet'], 'Kashubian': ['chrzëbt', 'chrzebiet', 'krzebt'], 'Old Polish': ['chrzept'], 'Polish': ['grzbiet'], 'Silesian': ['rzbiet'], 'Slovak': ['chrbát'], 'Upper Sorbian': ['chribjet'], 'Lower Sorbian': ['kśebjat']}"
jьva,3890,iva,66.66666666666667,2,True,"From Proto-Balto-Slavic *éiˀwāˀ, from Proto-Indo-European *h₁eyHw-. Cognates include Latvian iẽva (“hagberry”), Lithuanian ievà (“hagberry”), dial. Lithuanian íeva, and Proto-Germanic *īhwaz.

","{'Old East Slavic': ['ива'], 'Old Ruthenian': ['иваRusyn'], 'Russian': ['ива'], 'Old Cyrillic': ['ива'], 'Glagolitic': ['ⰺⰲⰰ'], 'Bulgarian': ['ива', 'ива (dialectal)'], 'Macedonian': ['ива'], 'Cyrillic': ['ива'], 'Latin': ['íva'], 'Slovene': ['íva', 'íba'], 'Czech': ['jíva'], 'Bohemian (Chod dialect)': ['híva'], 'Moravian (Mistřice)': ['íva'], 'Polabian': ['jeivo'], 'Old Polish': ['iwa'], 'Polish': ['iwa', 'wiwa (dialectal)'], 'Slovak': ['iva'], 'Silesian': ['vjīvă'], 'Upper Sorbian': ['jiwa']}"
zъlъ,17681,zly,66.66666666666667,2,True,"From Proto-Balto-Slavic *źulas, from Proto-Indo-European *ǵʰwel- (“to lie, deceive”). Cognate with Ancient Greek φῆλος (phêlos, “deceitful”), Sanskrit वृ (vṛ, “twist, crook”), Avestan 𐬰𐬎𐬭𐬀𐬵‎ (zurah, “injustice”), Lithuanian žulas (“rough”), Latvian zveļu (“to turn aside”).

","{'Old East Slavic': ['зъло', 'зло'], 'Belarusian': ['злы'], 'Russian': ['злой'], 'Ukrainian': ['злий'], 'Old Novgorodian': ['ꙁъло'], 'Old Church Slavonic': ['зълъ'], 'Bulgarian': ['зъл'], 'Macedonian': ['зол'], 'Cyrillic': ['зао'], 'Latin': ['zȁo'], 'Slovene': ['zəł (tonal orthography)'], 'Old Czech': ['zlý'], 'Czech': ['zlý'], 'Moravian (Mistřice)': ['zuí'], 'Kashubian': ['złi'], 'Lower Sorbian': ['zły'], 'Polish': ['zły'], 'Slovak': ['zlý'], 'Upper Sorbian': ['zły']}"
zъlъ,17682,zly,66.66666666666667,2,True,"From Proto-Balto-Slavic *źulas, from Proto-Indo-European *ǵʰwel- (“to lie, deceive”). Cognate with Ancient Greek φῆλος (phêlos, “deceitful”), Sanskrit वृ (vṛ, “twist, crook”), Avestan 𐬰𐬎𐬭𐬀𐬵‎ (zurah, “injustice”), Lithuanian žulas (“rough”), Latvian zveļu (“to turn aside”).

","{'Old East Slavic': ['зъло', 'зло'], 'Belarusian': ['злы'], 'Russian': ['злой'], 'Ukrainian': ['злий'], 'Old Novgorodian': ['ꙁъло'], 'Old Church Slavonic': ['зълъ'], 'Bulgarian': ['зъл'], 'Macedonian': ['зол'], 'Cyrillic': ['зао'], 'Latin': ['zȁo'], 'Slovene': ['zəł (tonal orthography)'], 'Old Czech': ['zlý'], 'Czech': ['zlý'], 'Moravian (Mistřice)': ['zuí'], 'Kashubian': ['złi'], 'Lower Sorbian': ['zły'], 'Polish': ['zły'], 'Slovak': ['zlý'], 'Upper Sorbian': ['zły']}"
luža,4740,kaluža,66.66666666666667,2,True,"Cognate with Latvian l̨ugа, luga Lithuanian liū̃gnas, liū̃gas, lūgas, Ancient Greek Λούγεον (Loúgeon, “swamp”), Albanian lëgatë.

","{'Old East Slavic': ['лужа'], 'Russian': ['лужа'], 'Ukrainian': ['лужа'], 'Old Cyrillic': ['лужа'], 'Cyrillic': ['лужа'], 'Latin': ['lȕža'], 'Slovene': ['lúža (tonal orthography)'], 'Old Czech': ['lúžě'], 'Czech': ['louže'], 'Polish': ['łuża (dialectal)'], 'Lower Sorbian': ['łuža'], 'Upper Sorbian': ['łuža']}"
bry,1161,brȯv,66.66666666666667,2,True,"From Proto-Balto-Slavic *brū́ˀs, from Proto-Indo-European *h₃bʰrúHs.

","{'Old East Slavic': ['бръвь'], 'Belarusian': ['брыво'], 'Russian': ['бровь'], 'Ukrainian': ['брова'], 'Cyrillic': ['брв (13th c.) > обрва'], 'Glagolitic': ['[Term?]'], 'Bulgarian': ['бръв (dialectal)', 'бърва'], 'Latin': ['bȓv (13th c.) > ȍbrva'], 'Slovene': ['obȓv (tonal orthography)'], 'Old Czech': ['brev'], 'Czech': ['brva'], 'Polabian': ['bråvoi pl'], 'Polish': ['brew'], 'Slovak': ['brva'], 'Slovincian': ['brävjė']}"
gavornъ,16823,vrån,66.66666666666667,2,False,"From Proto-Balto-Slavic *gāwarnás, *gāˀiwarnás from ga! or *gajь + *vornъ.

","{'Bulgarian': ['гарван', 'гавран (Western dialects)'], 'Macedonian': ['гавран'], 'Cyrillic': ['гавран', 'кавран'], 'Latin': ['gȁvrān', 'kȁvrān'], 'Slovene': ['gavrȃn', 'kȃvran'], 'Old Czech': ['havran'], 'Czech': ['havran'], 'Polish': ['gawron'], 'Slovak': ['havran'], 'Lower Sorbian': ['karwona', 'karona', 'garona'], 'Upper Sorbian': ['hawron']}"
žerdlo,17887,žrlo,66.66666666666667,2,True,"From Proto-Balto-Slavic *gerˀtlá, from Proto-Indo-European *gʷerh₃-tló-m, from *gʷerh₃- (“to devour, swallow”). Equivalent to *žerti (“to devour, eat (of animals)”) +‎ *-dlo.
Baltic cognates include Lithuanian gerklė̃ (“throat, larynx”), East Lithuanian gérklę.
Indo-European cognates include Ancient Greek ζέρεθρον (zérethron).

","{'Old East Slavic': ['жерело'], 'Belarusian': ['жарало'], 'Russian': ['жерло'], 'Ukrainian': ['джерело'], 'Old Novgorodian': ['жерегло'], 'Old Cyrillic': ['жрѣло'], 'Glagolitic': ['ⰶⱃⱑⰾⱁ'], 'Bulgarian': ['жрело', 'ждрело'], 'Cyrillic': ['ждрело', 'ждријело'], 'Latin': ['ždrélo', 'ždríjelo'], 'Slovene': ['žrélo'], 'Old Czech': ['žřiedlo'], 'Czech': ['zřídlo'], 'Moravian (Mistřice)': ['žíduo'], 'Kashubian': ['zdrzódło', 'rzódło'], 'Old Polish': ['źrzódło'], 'Polish': ['źródło'], 'Silesian': ['zdrzůdło'], 'Slovak': ['žriedlo'], 'Lower Sorbian': ['žŕodło']}"
žerdlo,17886,žrlo,66.66666666666667,2,True,"From Proto-Balto-Slavic *gerˀtlá, from Proto-Indo-European *gʷerh₃-tló-m, from *gʷerh₃- (“to devour, swallow”). Equivalent to *žerti (“to devour, eat (of animals)”) +‎ *-dlo.
Baltic cognates include Lithuanian gerklė̃ (“throat, larynx”), East Lithuanian gérklę.
Indo-European cognates include Ancient Greek ζέρεθρον (zérethron).

","{'Old East Slavic': ['жерело'], 'Belarusian': ['жарало'], 'Russian': ['жерло'], 'Ukrainian': ['джерело'], 'Old Novgorodian': ['жерегло'], 'Old Cyrillic': ['жрѣло'], 'Glagolitic': ['ⰶⱃⱑⰾⱁ'], 'Bulgarian': ['жрело', 'ждрело'], 'Cyrillic': ['ждрело', 'ждријело'], 'Latin': ['ždrélo', 'ždríjelo'], 'Slovene': ['žrélo'], 'Old Czech': ['žřiedlo'], 'Czech': ['zřídlo'], 'Moravian (Mistřice)': ['žíduo'], 'Kashubian': ['zdrzódło', 'rzódło'], 'Old Polish': ['źrzódło'], 'Polish': ['źródło'], 'Silesian': ['zdrzůdło'], 'Slovak': ['žriedlo'], 'Lower Sorbian': ['žŕodło']}"
krasivъ,5466,krasny,66.66666666666667,2,False,"From *krasa (“beauty”) +‎ *-ivъ.

","{'Old East Slavic': ['красивъ', 'красивꙑи'], 'Old Ruthenian': ['красивый'], 'Belarusian': ['красівы', 'красівый (dialectal)'], 'Ukrainian': ['красивий'], 'Russian': ['красивый', 'красиво'], 'Bulgarian': ['красив', 'красиф', 'красиў (dialectal)'], 'Czech': ['krásivý'], 'Polish': ['krasiwo n', 'kraśivo n (dialectal)']}"
ežь,4623,jež,66.66666666666667,2,True,"Inherited from Proto-Balto-Slavic *eźis, from *h₁eǵʰis (“hedgehog”). Compare with *ǵʰḗr.
Baltic cognates include Lithuanian ežys, regional ẽżis and Latvian ezis. Other Indo-European cognates include Phrygian ἔξις (éxis) (read ἔζις (ézis)), Ancient Greek ἐχῖνος (ekhînos), Old English igil (English ile), Old High German igil (German Igel), Old Armenian ոզնի (ozni), Old Norse ígull, Ossetian уызын (wyzyn), Albanian eshk.

","{'Old East Slavic': ['ожь', 'ежь (', '“hedgehog', 'porcupine”)'], 'Old Ruthenian': ['єжь', 'ѣжь'], 'Ukrainian': ['ож', 'іж', 'йіж', 'іжо n', 'їжо n (dialectal)'], 'Middle Russian': ['ежъ', 'іожъ (1700s)'], 'Russian': ['ёж'], 'Church Slavonic': ['ѥжь (Serbian)'], 'Bulgarian': ['еж', 'еш (dialectal)'], '⇒ Bulgarian': ['таралеж'], 'Macedonian': ['еж'], 'Cyrillic': ['јеж', 'јежа (dialectal)'], 'Latin': ['jȇž', 'jȇža (dialectal)'], 'Slovene': ['jẹž'], 'Czech': ['jež (dialectal)'], 'Kashubian': ['jéż'], 'Polabian': ['jiz'], 'Old Polish': ['jeż'], 'Polish': ['jeż', 'wież', 'wjiż (dialectal)'], 'Slovak': ['jež'], 'Slovincian': ['jěiž'], 'Lower Sorbian': ['jaž', 'jež'], 'Upper Sorbian': ['jěž']}"
edinъ,4506,jediny,66.66666666666667,2,False,"From Proto-Balto-Slavic *edīˀnas, from Proto-Indo-European *h₁edʰ-(H)iHnos, with *h₁edʰ- element of unclear origin, ultimately from *(H)óy(H)nos. Cognate with Latvian viêns, Lithuanian víenas and Old Prussian ains. The vowel of the second syllable behaves similarly to a tense jer: in a strong position it manifests as */i/ (sometimes */e/), in a weak position it is dropped.
The West Slavic forms show a depalatalized d.

","{'Old East Slavic': ['единъ', 'ѥдинъ', 'одинъ', 'едьнъ'], 'Belarusian': ['адзін', 'адзіны (', '“single”)'], 'Russian': ['один', 'единый (', '“single”)'], 'Old Ukrainian': ['одинъ', 'одинь', 'єдинъ', 'єдинь'], 'Rusyn': ['єден'], 'Ukrainian': ['один', 'єдиний (', '“single”)', 'їден (dialectal)'], 'Old Novgorodian': ['ѥдинъ'], 'Cyrillic': ['јѐдан'], 'Glagolitic': ['ⰵⰴⰺⱀⱏ', 'ⰵⰴⱐⱀⱏ'], 'Bulgarian': ['един', 'едън (Torlakian dialects) (with ъ < OCS ь)'], 'Macedonian': ['еден'], 'Latin': ['jèdan'], 'Slovene': ['édən', 'ȅn (tonal orthography)'], 'Old Czech': ['jeden'], 'Czech': ['jeden'], 'Moravian (Mistřice)': ['jeden'], 'Bohemian (Chod dialect)': ['jeden'], 'Kashubian': ['jeden'], 'Polabian': ['jadån'], 'Polish': ['jeden', 'jedyny', 'jedynka'], 'Silesian': ['jedyn'], 'Slovak': ['jeden'], 'Slovincian': ['jȧděn'], 'Upper Sorbian': ['jedyn'], 'Lower Sorbian': ['jaden']}"
